Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar.radiation,Next_Tmax
28.8,23.2,46.16779,89.17435,32.41126,25.51528,5.425145,12.214899,0.407833217,0.299154912,0.374513461,0.305868407,0,0.000481836,0,0.004194857,37.5776,127.058,33.3068,0.2661,5627.422,31.6
28.9,22.9,61.29139,98.70207,30.57186,23.98447,5.30185,100.416871,0.298209789,0.214178325,0.278801082,0.227370352,0.0000484,1.281850065,0.020802809,0,37.645,127.022,45.716,2.5348,5620.059,32.5
29,23.6,56.41046,94.50914,30.41723,24.70606,4.757369,86.570269,0.474472895,0.330646908,0.343613724,0.412420813,0,0,0.031523489,0.008531735,37.5507,127.135,35.038,0.5055,5621.29,32.2
29.4,24.5,43.4896,84.89583,32.16144,25.80553,5.141102,38.216515,0.440652547,0.322517183,0.314890049,0.284298107,0,0,0.003167437,0,37.5102,127.042,54.6384,0.1457,5635.46,31.9
29.1,23.4,51.67186,95.50558,30.61178,24.40448,4.647745,113.787578,0.389055955,0.19253906,0.199103537,0.160793771,0,0,0,0,37.5776,126.838,12.37,0.0985,5612.044,31.7
29.2,24.1,50.14251,89.02789,31.66676,25.20151,4.944752,43.310383,0.485629942,0.287577152,0.277122143,0.234791063,0,0.003660059,0,0,37.4697,126.91,52.518,1.5629,5623.222,31.7
29.3,23.3,55.89682,94.19009,30.62916,24.49925,5.303671,87.773729,0.432018515,0.250873935,0.259838962,0.172433477,0,0,0,0,37.4967,126.826,50.9312,0.4125,5640.646,32.5
29,23.9,53.65909,91.41609,30.12514,24.33638,5.470474,58.000651,0.49682099,0.267045559,0.317019622,0.249141379,0,0,0,0,37.4562,126.955,208.507,5.1782,5631.025,30.7
29.7,24.3,47.16961,86.57156,32.35381,25.61948,5.127856,53.853875,0.469588632,0.308707087,0.335740082,0.352266578,0.001242911,0,0.011368976,0.244818836,37.5372,127.085,28.7,0.6233,5629.514,32.8
27.2,22.5,45.96413,88.9518,31.62205,24.99599,5.774122,26.474272,0.378539878,0.251724309,0.267005847,0.260596897,0,0.005916978,0.010177838,0,37.5507,126.988,132.118,0.5931,5685.069,31.4
29.6,23.9,46.5523,89.92378,32.36672,25.10972,5.024808,33.228652,0.415816662,0.309152965,0.365419682,0.35376249,0,0,0.0000564,0.143124926,37.5776,127.083,59.8324,2.6865,5619.805,33
29,24.1,45.37408,81.91264,32.45258,26.42869,5.426569,13.835205,0.452509949,0.246857675,0.239724742,0.227475463,0,0.00466093,0,0,37.4967,126.927,30.968,0.618,5620.048,31.9
28.8,23.7,43.8902,83.87544,32.33734,25.85238,5.463178,28.504917,0.382959189,0.237516182,0.214309168,0.227989944,0,0.005783831,0,0,37.5507,126.937,30.0464,0.8552,5632.462,33.1
28.2,23.6,52.50124,92.84457,31.1596,25.00988,5.021029,76.632382,0.48369355,0.297100946,0.286320379,0.233083042,0,0.010192941,0.010894105,0,37.4697,126.995,82.2912,2.2579,5613.795,30.6
29.1,22.8,56.22119,96.57217,31.04842,24.08662,3.867013,88.706857,0.391073372,0.275142549,0.379968243,0.39994683,0,0.000518811,0,0.4158957,37.6181,127.099,53.4712,0.697,5634.69,31.2
30.9,24.7,49.04121,91.67165,31.61081,25.26313,4.861674,76.399754,0.47474062,0.332825095,0.319486455,0.273228244,0,0.008530999,0.015651622,0,37.4832,127.024,56.4448,1.2313,5623.249,33.3
29.1,23.4,46.2943,85.68295,31.77009,25.13286,5.289332,41.746678,0.369760961,0.243854473,0.216083807,0.221621681,0,0.000797662,0,0,37.5776,126.938,75.0924,1.7678,5659.175,31.3
29.4,23.5,58.46018,94.13939,29.91884,23.98747,6.336502,87.275652,0.315715498,0.216062105,0.318926839,0.222075424,0.002573906,0.361149527,0.034458597,0,37.6181,127.004,146.554,4.7296,5702.817,31.8
29.1,23.7,44.52843,88.19779,32.56956,25.71912,5.487731,12.602252,0.404764266,0.29752422,0.33131878,0.2785666,0,0,0.001295612,0,37.5507,127.04,26.298,0.5721,5623.48,31.5
29.3,22.7,48.03551,87.51247,32.09282,25.58495,4.828533,61.309645,0.483849136,0.296492165,0.335721174,0.314202511,0,0,0.038740456,0.010981318,37.5102,127.086,21.9668,0.1332,5615.23,30.6
30.4,24.2,46.06495,90.19057,31.31435,25.15285,5.103572,72.108342,0.409204904,0.231748213,0.232917034,0.203488707,0,0,0,0,37.5372,126.891,15.5876,0.1554,5614.391,32.8
29.6,24,43.44801,86.07615,32.01254,25.72849,5.313022,39.544458,0.409213913,0.238417531,0.233956725,0.209453433,0,0.004421262,0,0,37.5237,126.909,17.2956,0.2223,5612.461,32.4
29.7,24.1,41.05457,84.56616,32.79408,26.21735,5.48182,17.728547,0.409454308,0.253897181,0.235145794,0.265897686,0,0.003003619,0.003126849,0,37.5237,126.97,19.5844,0.2713,5619.106,32.4
28.3,22.8,61.00611,95.4707,28.17016,23.83958,6.280591,75.251725,0.363474004,0.314017964,0.284918997,0.481440412,0,0,0,0,37.6046,126.991,212.335,2.785,5746.563,27.7
31.4,23.5,54.26793,87.10439,30.39156,26.14346,5.411486,60.333222,0.419958428,0.317126686,0.273409024,0.467924606,0.015181867,0.0000556,0,0,37.6046,127.032,44.7624,0.5141,5615.22,31
31.3,25.1,49.50696,83.86155,31.29375,26.589,6.056806,13.641894,0.44011906,0.311556461,0.275220142,0.520320228,0.015830923,0.000284721,0,0,37.5776,127.058,33.3068,0.2661,5609.61,31.4
32,25.1,61.96651,97.34042,29.29591,25.04729,4.648242,75.846046,0.353758252,0.419710781,0.340974965,0.417171951,0,0,0,0.000126867,37.645,127.022,45.716,2.5348,5602.21,31.7
31.1,25.1,56.14424,93.03625,30.34096,25.28353,5.346626,115.678402,0.392205177,0.316498981,0.277430218,0.597178097,0.010858434,0,0,0.004663185,37.5507,127.135,35.038,0.5055,5603.33,31.8
31.2,26.2,51.32416,79.7473,30.70917,25.93467,6.027628,48.16677,0.367525891,0.333619529,0.288902698,0.544244979,0,0,0,0.00660881,37.5102,127.042,54.6384,0.1457,5617.494,32.2
30.7,24.9,59.11494,87.83408,28.86906,25.0836,4.600974,113.298097,0.359047401,0.442560663,0.308086907,0.453448714,0,0,0,0,37.5776,126.838,12.37,0.0985,5594.159,31.6
31.1,24.9,53.09221,79.90787,29.99035,25.00486,5.385155,44.059719,0.405154357,0.325931808,0.310056586,0.489045791,0,0,0,0.240566969,37.4697,126.91,52.518,1.5629,5605.084,31.1
31.6,24.3,56.26345,84.34484,28.88966,24.78816,5.054396,86.429083,0.375721169,0.36504627,0.244577623,0.506183182,0,0,0,0,37.4967,126.826,50.9312,0.4125,5622.824,31.5
30.4,23.3,56.23389,85.19784,28.78797,24.01965,5.721585,63.824889,0.373988395,0.305098231,0.281593903,0.520977074,0,0,0,0.676021894,37.4562,126.955,208.507,5.1782,5611.353,29.3
32.2,25.8,50.7715,85.79601,31.18141,25.97685,5.822082,53.21827,0.391842102,0.309192758,0.297646014,0.585165285,0.001700094,0,0,0,37.5372,127.085,28.7,0.6233,5611.817,31.7
30,23.9,51.76141,81.46397,30.07206,25.68671,6.414962,25.27022,0.407321379,0.310559522,0.265774646,0.546234881,0,0,0,0,37.5507,126.988,132.118,0.5931,5667.03,31.3
31.9,25.7,49.55929,85.11917,31.17733,26.53375,5.828576,31.421102,0.425167944,0.329189005,0.302448067,0.528035394,0,0,0,0,37.5776,127.083,59.8324,2.6865,5601.637,32.3
31.2,24.6,50.80983,77.53944,30.60965,25.77709,5.824115,14.049735,0.400601695,0.348855359,0.309611859,0.509849832,0,0,0,0.032364686,37.4967,126.927,30.968,0.618,5602.113,31.9
32.4,24.8,53.00024,82.1428,30.40633,26.20155,5.939409,28.745434,0.40444801,0.368991275,0.284420982,0.545710575,0,0,0,0,37.5507,126.937,30.0464,0.8552,5614.787,32.8
30.1,23.6,55.70406,86.077,29.78209,24.96259,5.360773,86.742652,0.363189694,0.300964307,0.284028262,0.5347662,0,0,0,0.34483695,37.4697,126.995,82.2912,2.2579,5595.178,30.2
30.2,23.4,55.98556,94.97955,30.40782,25.35706,4.785014,113.348656,0.367036674,0.35926304,0.304993991,0.513858538,0,0,0,0,37.6181,127.099,53.4712,0.697,5616.77,31.3
32.4,25.8,54.40523,85.62257,30.08053,25.10931,5.472212,89.462082,0.368337867,0.33272767,0.284813694,0.549122208,0,0,0,0.072890932,37.4832,127.024,56.4448,1.2313,5605.045,32.9
30.1,23.5,54.56874,84.39069,29.83408,25.58998,5.512369,39.677171,0.41846777,0.371991846,0.310538705,0.534572221,0,0,0,0,37.5776,126.938,75.0924,1.7678,5641.482,31.2
31.4,25.2,63.85585,95.36357,28.46003,24.46142,5.855311,75.227981,0.352690653,0.300278074,0.303668265,0.438493914,0,0,0,0.000046,37.6181,127.004,146.554,4.7296,5685.478,31.3
31.1,25.3,49.68419,84.62798,31.28289,26.57312,6.045797,14.619941,0.433149781,0.305711183,0.28085594,0.546889726,0.003069166,0,0,0,37.5507,127.04,26.298,0.5721,5605.689,30.9
29.9,24.4,53.09224,88.61818,30.6917,25.41896,5.468383,78.678961,0.341785997,0.310641562,0.278700515,0.601108432,0,0,0,0.002204427,37.5102,127.086,21.9668,0.1332,5597.312,30.8
31.9,25.3,57.46731,83.52653,29.48287,25.77917,5.141227,78.839564,0.389161035,0.413374205,0.282238903,0.504073994,0,0,0,0,37.5372,126.891,15.5876,0.1554,5596.52,32
31.8,25.6,53.96066,80.19184,30.15493,25.87522,5.529944,43.052768,0.396158804,0.383922365,0.278411387,0.491814185,0,0,0,0,37.5237,126.909,17.2956,0.2223,5594.527,31.7
32,25.5,50.13671,78.84035,31.06856,26.42029,6.119896,18.33573,0.408102257,0.340605355,0.274035085,0.540807648,0,0,0,0,37.5237,126.97,19.5844,0.2713,5601.306,31.7
27.1,22.6,88.64916,99.33003,24.63395,23.14264,8.351794,33.939118,0.847540455,0.79732761,0.645027971,0.617485606,1.420823338,0.770859169,0.032501843,0.200748087,37.6046,126.991,212.335,2.785,5728.645,22.9
30.6,24,80.92015,94.12748,26.60184,24.93858,6.33277,32.097011,0.842467825,0.754946925,0.589252758,0.676860322,1.210426003,1.032115563,0.004998545,0.11364217,37.6046,127.032,44.7624,0.5141,5596.798,24.8
30.3,24.5,77.34105,91.15317,27.07189,25.17954,6.224978,9.305618,0.81827391,0.799110667,0.611599327,0.699097858,0.920898731,0.936143174,0.004538795,0.042282177,37.5776,127.058,33.3068,0.2661,5591.195,25.2
30.5,25.3,85.2318,99.6216,26.78165,24.26506,6.009887,46.85545,0.81905507,0.737157194,0.502761987,0.576682967,1.447974638,0.832940961,0.010063052,0.029996923,37.645,127.022,45.716,2.5348,5583.533,25.7
30.9,24.9,83.97702,96.07648,26.52272,24.65654,6.43309,60.935825,0.727658927,0.761381108,0.626579778,0.674239575,0.84837404,0.714481372,0.018460664,0.109727861,37.5507,127.135,35.038,0.5055,5584.763,25.8
30.9,25.4,80.99384,94.2664,26.31806,24.76305,5.737992,43.546847,0.82039648,0.822134338,0.618958329,0.686792123,0.877037277,0.701937033,0.003460712,0.007845021,37.5102,127.042,54.6384,0.1457,5598.921,25.8
31.1,25.1,83.43175,97.04356,26.09068,24.34633,6.327042,73.640612,0.759908647,0.765171087,0.610795701,0.652139137,1.749692526,0.448163877,0,0.02147276,37.5776,126.838,12.37,0.0985,5575.671,25.2
30,24.9,83.47717,96.71011,25.75346,23.97085,6.291412,39.086378,0.842017889,0.716261759,0.712106313,0.751244575,1.054159526,0.386960274,0.00279969,0.050974975,37.4697,126.91,52.518,1.5629,5586.337,25.6
30.5,24.2,83.37508,96.45705,25.75739,23.75785,6.404654,45.607267,0.800303047,0.764619004,0.628906028,0.731290589,1.118725002,0.326497009,0,0.036778145,37.4967,126.826,50.9312,0.4125,5604.399,24.8
29.2,23.1,87.71839,97.84028,24.61798,23.29134,6.826757,37.994494,0.782005409,0.714817295,0.695366498,0.732275819,1.059784561,0.425532707,0.00708951,0.076488304,37.4562,126.955,208.507,5.1782,5591.034,24.7
31.3,25.4,80.21992,93.94585,26.7526,24.97548,6.028591,47.115891,0.809252448,0.787201798,0.619912146,0.674306536,0.777007714,0.746336536,0.011273205,0.036344528,37.5372,127.085,28.7,0.6233,5593.522,26
31.1,23.9,81.30415,94.69976,25.67487,24.09249,6.73106,40.670252,0.822281457,0.832167791,0.690671291,0.640769958,1.231288707,0.787259861,0.002927516,0.09613332,37.5507,126.988,132.118,0.5931,5648.383,24.4
32.1,25.3,78.39605,93.01862,26.72971,24.76529,5.872704,32.237544,0.805948956,0.807433168,0.581942137,0.712392598,0.807240651,0.896589995,0.004517843,0.04296529,37.5776,127.083,59.8324,2.6865,5582.859,26
31.3,24.5,80.30113,94.71147,26.30813,24.42669,6.447392,28.957603,0.842338022,0.7409265,0.695101793,0.692026756,1.121733624,0.493539535,0.002063185,0.054125622,37.4967,126.927,30.968,0.618,5583.573,24.8
30.7,24.5,79.87768,94.89455,26.42656,24.52413,6.365792,42.330444,0.855194004,0.802585918,0.65742269,0.673295356,1.153691545,0.553828711,0,0.070743334,37.5507,126.937,30.0464,0.8552,5596.512,24.6
29.7,23.2,84.89317,95.35859,25.91078,24.41308,5.169691,42.709206,0.798965575,0.747776866,0.669169601,0.703989789,0.994764031,0.501365541,0.004567964,0.023246599,37.4697,126.995,82.2912,2.2579,5575.939,24.6
29.7,23.4,82.49813,97.34438,26.53467,24.31605,5.494723,50.692822,0.790470954,0.776268776,0.572656651,0.726180592,0.775305386,1.050412963,0.009293814,0.065828395,37.6181,127.099,53.4712,0.697,5598.243,25.1
31.9,25.1,82.29284,96.21282,26.21841,24.48508,4.884353,46.686038,0.786976864,0.767025565,0.631172761,0.691616297,0.923343765,0.623475755,0.005525524,0.003290891,37.4832,127.024,56.4448,1.2313,5586.23,25.5
30.2,23.5,80.49644,95.40783,26.07049,24.26569,6.277778,42.799942,0.854934567,0.823166822,0.64543631,0.682317929,1.047107658,0.553509514,0.003876378,0.084846756,37.5776,126.938,75.0924,1.7678,5623.19,24.3
30.6,25.1,91.7478,99.97298,25.16537,23.54381,10.01319,26.933182,0.820124722,0.764544173,0.607697353,0.607112856,1.484862178,0.842926892,0.02153865,0.174178304,37.6181,127.004,146.554,4.7296,5667.545,25.7
30.1,24.6,79.73692,94.931,26.69716,24.98532,5.988021,35.844794,0.818017711,0.840649937,0.620352561,0.656528807,0.973961246,0.833023248,0.004018662,0.043865615,37.5507,127.04,26.298,0.5721,5587.297,25.4
31.3,25.2,81.79757,96.1461,26.24129,24.35755,6.305578,59.277247,0.824219447,0.752348519,0.640478012,0.674810908,0.859086512,0.412274148,0,0.039553583,37.5372,126.891,15.5876,0.1554,5578.045,25.6
31.1,25.1,80.7608,96.11549,26.36015,24.37398,6.362299,46.782699,0.845424182,0.746113751,0.645681178,0.662629265,0.973216028,0.465466559,0,0.051382254,37.5237,126.909,17.2956,0.2223,5575.988,25.7
31.5,25.1,79.43919,94.00407,26.57919,24.81493,5.988861,39.83264,0.82223367,0.822318457,0.709209137,0.675678098,1.129352079,0.679745692,0.003357165,0.061207139,37.5237,126.97,19.5844,0.2713,5582.903,25.7
22.8,20,93.91349,99.44759,24.75111,22.89174,10.941338,23.362951,0.823278974,0.618208287,0.681549491,0.619941579,0.357392311,1.063370414,0.369392898,0.083620156,37.6046,126.991,212.335,2.785,5710.657,23.4
24.7,21.9,85.67866,95.08888,26.74509,24.36346,8.509441,26.154931,0.84166346,0.643453357,0.694147683,0.598883804,0.320246792,1.18910866,0.246422699,0.098813785,37.6046,127.032,44.7624,0.5141,5578.308,25.2
25,22.3,80.46399,91.88512,27.22555,24.71911,8.287577,8.512724,0.81326383,0.638937075,0.722573678,0.582832362,0.375105585,0.937171405,0.086176367,0.052593588,37.5776,127.058,33.3068,0.2661,5572.717,26.1
25.7,22.3,95.11217,99.44369,25.94105,23.61185,8.367322,43.634363,0.786174198,0.55608495,0.652537068,0.568431858,0.252362308,1.027366152,0.809062183,0.34598357,37.645,127.022,45.716,2.5348,5565.044,26.5
25.8,22.8,88.56776,96.42158,26.3924,23.99138,7.535354,45.009165,0.795752219,0.590809238,0.730279249,0.548379396,0.418255099,0.259923306,0.141846721,0.062965531,37.5507,127.135,35.038,0.5055,5566.147,27
25.7,22.7,83.73101,94.10513,26.58826,24.22615,7.358305,48.616559,0.74842072,0.573506619,0.748707144,0.517125113,0.430341215,0.242708944,0.15352026,0.098476347,37.5102,127.042,54.6384,0.1457,5580.292,26.8
25.2,22.8,90.67411,96.5848,26.1654,24.35318,8.723816,54.714926,0.762174154,0.61477774,0.756514559,0.574473258,0.146192214,0.307807912,0.355633147,0,37.5776,126.838,12.37,0.0985,5557.117,26.1
25.5,22.5,85.63328,94.59328,26.29764,24.13944,8.373126,42.663087,0.862441543,0.649624348,0.725963525,0.521689719,0.403182486,0.622189,0.175911938,0.001675682,37.4697,126.91,52.518,1.5629,5567.564,26.5
24.8,23.1,90.14967,96.22993,26.01805,23.83691,8.840975,39.033734,0.780315177,0.661618948,0.813789286,0.533241305,0.331623036,0.449698917,0.227114756,0,37.4967,126.826,50.9312,0.4125,5585.909,26
24.7,22.1,86.73598,95.43188,25.36362,23.23418,8.83185,40.4337,0.819410739,0.595629146,0.750661466,0.489315145,0.391336349,0.618472194,0.230220463,0.065100088,37.4562,126.955,208.507,5.1782,5570.722,25.3
26,23.1,84.42534,94.49917,26.98353,24.37678,7.504177,45.187357,0.755624061,0.614421294,0.754104371,0.565004761,0.42476261,0.171817429,0.138271397,0.087702548,37.5372,127.085,28.7,0.6233,5575.168,26.9
23.8,20.5,84.48131,94.59326,26.16651,23.91536,8.523939,38.898936,0.824857619,0.64545808,0.739102116,0.583495372,0.366070002,0.79878087,0.102666074,0.008602338,37.5507,126.988,132.118,0.5931,5629.704,25.6
25.9,22.8,83.60728,93.59705,26.72816,24.31496,7.34486,33.419265,0.822800666,0.628924936,0.737620006,0.578643932,0.406394707,0.426820935,0.081031965,0.129799233,37.5776,127.083,59.8324,2.6865,5564.082,26.7
24.7,21.9,82.60287,92.84106,26.84878,24.59089,8.52916,33.38373,0.866490147,0.652377068,0.747510093,0.53331021,0.374403852,0.614409553,0.160458847,0.002212141,37.4967,126.927,30.968,0.618,5564.984,26.9
24.6,21.8,85.52006,94.93319,26.48848,23.83417,7.344238,43.054046,0.80403346,0.614622156,0.730476002,0.418860235,0.393096679,0.360841271,0.21696609,0.107927479,37.4697,126.995,82.2912,2.2579,5556.629,25.6
24.8,22.1,88.66591,97.27229,26.16793,23.75707,6.750063,37.39166,0.833329534,0.613553049,0.709647627,0.587844076,0.345874688,0.764747211,0.168226344,0.189272432,37.6181,127.099,53.4712,0.697,5579.675,26.1
25.4,23.4,86.65897,95.92166,26.41506,23.86076,6.740379,45.947346,0.758345011,0.599640895,0.736981457,0.45649881,0.415084957,0.181410702,0.227073067,0.114213483,37.4832,127.024,56.4448,1.2313,5567.337,27.4
25.5,22.3,96.93392,99.95364,25.26522,23.16937,13.780475,3.704882,0.780972274,0.569102129,0.66732185,0.598374302,0.331301043,1.170028303,0.558782253,0.299822471,37.6181,127.004,146.554,4.7296,5649.463,26.5
25.3,22.3,82.88043,94.24547,26.96779,24.52125,7.653132,41.653767,0.801967836,0.624266249,0.734253185,0.561138932,0.404025996,0.80394161,0.086532137,0.061377139,37.5507,127.04,26.298,0.5721,5568.829,26.3
25.6,22.9,86.57488,94.77638,26.47044,24.4789,8.282323,51.874575,0.804573309,0.672643644,0.763519883,0.561866187,0.344225923,0.638861373,0.249986229,0,37.5372,126.891,15.5876,0.1554,5559.503,27
25.7,22.8,84.93084,94.19685,26.6417,24.5417,8.33447,47.788876,0.824095686,0.679946952,0.763163394,0.554405992,0.345359635,0.729658357,0.209376233,0,37.5237,126.909,17.2956,0.2223,5557.388,27.1
25.7,22.2,81.58771,92.48798,27.17712,24.70655,7.743149,43.082491,0.847589663,0.659216268,0.766473179,0.549314709,0.388854921,0.71144828,0.10627257,0.014322411,37.5237,126.97,19.5844,0.2713,5564.44,27.1
23.3,21.9,77.2318,99.29188,26.81185,22.52232,7.561871,50.247456,0.873008399,0.767722191,0.297103429,0.03434008,0.6859193,2.225561198,0,0,37.6046,126.991,212.335,2.785,5691.504,27.5
25.1,23.5,71.62526,94.18841,28.19425,24.16619,6.455965,39.193664,0.835209702,0.719569454,0.302688448,0.04124577,0.378319563,1.374943315,0,0,37.6046,127.032,44.7624,0.5141,5558.63,29.8
25.9,23.4,64.92058,90.0489,29.22449,24.71342,6.364944,10.550587,0.86305353,0.687293405,0.289905451,0.075098082,0.102615957,0.700422281,0,0,37.5776,127.058,33.3068,0.2661,5553.049,30.3
26.3,24,79.87181,98.79552,27.59985,23.28888,6.367212,58.367809,0.816760361,0.740100702,0.384370205,0.148333026,0.689203444,2.347190333,0.001607313,0,37.645,127.022,45.716,2.5348,5545.17,29.8
26.8,23.5,71.15139,96.99122,28.16388,23.65219,5.610974,74.439551,0.84955434,0.652770671,0.184772626,0.053848489,0.122315943,0.697329509,0,0,37.5507,127.135,35.038,0.5055,5546.319,30.1
26.7,23.8,63.21597,92.76266,29.11171,24.22589,5.280588,41.546256,0.888526445,0.720088131,0.204709415,0.111246866,0.089888363,0.514337669,0,0,37.5102,127.042,54.6384,0.1457,5560.458,30.7
26,24.2,77.25195,96.00176,27.08328,24.00884,5.610472,58.363858,0.902976789,0.767340598,0.376863208,0.115929714,0.426981457,3.226766287,0,0,37.5776,126.838,12.37,0.0985,5537.372,29.2
26.4,24.3,66.32858,94.288,28.51641,23.93234,6.050778,47.545996,0.838417387,0.648249925,0.288832657,0.067177551,0.287508365,0.34017277,0,0,37.4697,126.91,52.518,1.5629,5547.547,31.1
26,23.9,74.7599,95.37516,27.37233,23.81947,6.323616,57.191583,0.873764577,0.632706144,0.352266426,0.082733514,0.39780146,0.937321625,0,0,37.4967,126.826,50.9312,0.4125,5566.23,30.9
25.2,23.7,67.21635,95.13274,27.52523,22.99661,7.102157,57.646216,0.809243845,0.637233712,0.258542201,0.071752107,0.192308198,0.581748304,0,0,37.4562,126.955,208.507,5.1782,5549.06,30.7
26.8,23.9,64.85255,93.54214,29.21393,24.18106,5.74012,45.485067,0.872043586,0.660101002,0.188216014,0.103343356,0.126372045,0.548844463,0,0,37.5372,127.085,28.7,0.6233,5555.625,30.9
25.5,23,66.69323,94.2977,28.23363,23.66243,6.416401,37.581137,0.864877904,0.706019923,0.258834092,0.051165514,0.179891651,0.617541265,0,0,37.5507,126.988,132.118,0.5931,5609.79,30.2
26.6,24.1,65.83881,93.46529,28.82964,24.14571,5.727121,33.932903,0.836581937,0.692753011,0.264998633,0.080077302,0.109978437,0.688692758,0,0,37.5776,127.083,59.8324,2.6865,5544.03,30.4
26.6,23.9,65.11759,92.67731,28.84363,24.31457,6.180778,25.940508,0.834225551,0.662781734,0.29591469,0.073612853,0.286329032,0.306723813,0,0,37.4967,126.927,30.968,0.618,5545.185,31.1
25.3,23.3,68.40661,92.19725,28.26625,24.09424,6.156604,63.083354,0.817560875,0.651200482,0.257925438,0.064845052,0.164054764,0.509645173,0,0,37.4697,126.995,82.2912,2.2579,5536.101,30.6
25.9,23.1,73.6096,95.51957,27.90337,23.82547,5.143931,74.02256,0.823593083,0.688853196,0.304530491,0.04679063,0.134197672,0.908322063,0,0,37.6181,127.099,53.4712,0.697,5559.888,30.2
27.3,24,67.34843,92.76738,28.53109,24.08924,5.135409,65.841673,0.865681691,0.725583319,0.214403823,0.077559737,0.101669852,0.535966654,0,0,37.4832,127.024,56.4448,1.2313,5547.251,31.6
25.6,23.5,71.39031,94.91505,27.78985,23.91734,5.749747,39.07424,0.90320604,0.719544619,0.33737147,0.063320733,0.364780306,2.036949096,0,0,37.5776,126.938,75.0924,1.7678,5585.335,29.9
26.3,24.3,78.44917,99.96989,27.47363,22.70224,8.927545,37.153003,0.828922508,0.764339056,0.329361436,0.076680838,0.956924448,2.386364871,0,0,37.6181,127.004,146.554,4.7296,5630.301,29.9
